TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0.00,67188.00,0.00,0.00,0.00,1.00,1.00,2.00,36.00,2.00,1.00,3.00,6.00,10.00,$209,"$20,641",10.00,0.00,0.00,0.00,0.00,1.00%,83.00%,0.00,0.00,0.00,83.00%,0.00,0.00,60.00%
0.00,67232.00,1.00,0.00,1.00,1.00,1.00,2.00,104.00,13.00,0.00,0.00,1.00,0.00,$0,$0,3.00,4.00,1.00,0.00,0.00,0.00%,29.00%,0.00,1.00,4.00,0.00%,1.00,1.00,0.00%
0.00,67282.00,0.00,0.00,0.00,0.00,,0.00,228.00,1.00,1.00,5.00,5.00,9.00,"$6,763","$11,798",9.00,0.00,0.00,2.00,2.00,57.00%,50.00%,3.00,0.00,1.00,75.00%,0.00,1.00,56.00%
0.00,67286.00,0.00,0.00,0.00,2.00,1.00,1.00,311.00,13.00,0.00,0.00,3.00,4.00,"$2,983","$2,480",3.00,2.00,1.00,3.00,3.00,120.00%,40.00%,2.00,1.00,3.00,80.00%,1.00,2.00,75.00%
0.00,67305.00,0.00,0.00,0.00,1.00,4.00,1.00,106.00,16.00,0.00,0.00,1.00,2.00,"$3,114","$3,500",8.00,0.00,0.00,1.00,1.00,89.00%,33.00%,1.00,1.00,2.00,22.00%,1.00,1.00,50.00%
0.00,67342.00,2.00,0.00,0.00,8.00,0.00,9.00,152.00,3.00,1.00,7.00,9.00,8.00,"$19,695","$29,582",12.00,3.00,0.00,1.00,3.00,67.00%,59.00%,0.00,0.00,3.00,47.00%,0.00,0.00,113.00%
0.00,67363.00,7.00,1.00,1.00,19.00,1.00,8.00,172.00,4.00,0.00,3.00,5.00,13.00,"$18,049","$39,635",16.00,7.00,2.00,1.00,3.00,46.00%,54.00%,0.00,2.00,8.00,50.00%,2.00,2.00,38.00%
0.00,67509.00,0.00,0.00,0.00,1.00,2.00,0.00,63.00,12.00,0.00,1.00,9.00,12.00,"$9,489","$38,267",18.00,0.00,0.00,1.00,1.00,25.00%,44.00%,3.00,0.00,0.00,44.00%,0.00,0.00,75.00%
0.00,67510.00,0.00,0.00,0.00,3.00,1.00,3.00,104.00,9.00,0.00,1.00,1.00,8.00,"$9,076","$25,620",14.00,0.00,0.00,2.00,3.00,35.00%,60.00%,0.00,0.00,3.00,53.00%,0.00,0.00,13.00%
0.00,67537.00,2.00,1.00,1.00,1.00,4.00,0.00,174.00,11.00,0.00,1.00,1.00,3.00,"$9,126","$12,417",2.00,3.00,1.00,1.00,2.00,74.00%,33.00%,0.00,1.00,4.00,50.00%,1.00,1.00,33.00%
0.00,67590.00,3.00,2.00,0.00,4.00,0.00,4.00,31.00,8.00,0.00,2.00,4.00,4.00,"$18,832","$21,858",6.00,0.00,0.00,1.00,3.00,86.00%,83.00%,0.00,0.00,0.00,67.00%,2.00,0.00,100.00%
0.00,67719.00,0.00,0.00,0.00,0.00,14.00,0.00,176.00,14.00,0.00,0.00,1.00,6.00,"$19,189","$29,508",12.00,0.00,0.00,5.00,5.00,65.00%,58.00%,0.00,0.00,0.00,50.00%,0.00,0.00,17.00%
0.00,67722.00,0.00,0.00,0.00,3.00,0.00,0.00,206.00,2.00,1.00,3.00,10.00,24.00,"$60,855","$1,15,202",43.00,0.00,0.00,7.00,9.00,53.00%,63.00%,0.00,0.00,0.00,52.00%,0.00,0.00,42.00%
0.00,67732.00,0.00,0.00,0.00,1.00,2.00,0.00,17.00,17.00,0.00,0.00,1.00,1.00,$580,$580,1.00,0.00,0.00,1.00,1.00,100.00%,100.00%,0.00,0.00,0.00,100.00%,0.00,0.00,100.00%
0.00,67832.00,2.00,0.00,1.00,9.00,0.00,5.00,119.00,4.00,0.00,2.00,2.00,5.00,"$14,121","$18,654",10.00,7.00,2.00,1.00,2.00,76.00%,22.00%,0.00,2.00,9.00,28.00%,3.00,2.00,40.00%
0.00,67838.00,1.00,0.00,0.00,2.00,0.00,1.00,109.00,6.00,0.00,1.00,1.00,4.00,"$1,352","$3,454",6.00,3.00,3.00,2.00,2.00,39.00%,33.00%,0.00,4.00,6.00,44.00%,4.00,4.00,25.00%
0.00,67856.00,0.00,0.00,0.00,3.00,5.00,6.00,123.00,6.00,0.00,2.00,4.00,13.00,"$42,563","$59,121",23.00,0.00,0.00,8.00,8.00,72.00%,64.00%,0.00,0.00,0.00,52.00%,0.00,0.00,31.00%
0.00,67859.00,0.00,0.00,0.00,2.00,0.00,1.00,287.00,34.00,0.00,0.00,0.00,3.00,"$4,302","$8,381",14.00,0.00,0.00,0.00,1.00,51.00%,50.00%,0.00,0.00,2.00,19.00%,0.00,0.00,0.00%
0.00,67960.00,3.00,2.00,0.00,5.00,4.00,0.00,208.00,33.00,0.00,0.00,0.00,2.00,"$17,259","$30,857",5.00,2.00,0.00,1.00,2.00,56.00%,14.00%,0.00,0.00,3.00,29.00%,3.00,0.00,0.00%
0.00,67970.00,7.00,2.00,0.00,0.00,7.00,3.00,145.00,22.00,0.00,0.00,1.00,3.00,"$4,330","$5,966",5.00,0.00,0.00,1.00,2.00,73.00%,20.00%,3.00,0.00,1.00,60.00%,1.00,0.00,33.00%
0.00,68043.00,5.00,4.00,0.00,5.00,1.00,3.00,74.00,26.00,0.00,0.00,0.00,2.00,$41,$45,2.00,1.00,1.00,1.00,1.00,91.00%,0.00%,0.00,1.00,1.00,67.00%,2.00,1.00,0.00%
0.00,68061.00,0.00,0.00,0.00,7.00,2.00,1.00,136.00,4.00,0.00,5.00,15.00,21.00,"$14,974","$63,053",32.00,0.00,0.00,2.00,2.00,24.00%,73.00%,0.00,0.00,0.00,53.00%,0.00,0.00,71.00%
0.00,68075.00,13.00,11.00,0.00,5.00,0.00,8.00,33.00,4.00,0.00,4.00,9.00,2.00,"$6,122","$9,643",8.00,0.00,0.00,1.00,2.00,63.00%,64.00%,0.00,0.00,0.00,18.00%,3.00,0.00,450.00%
0.00,68154.00,0.00,0.00,0.00,3.00,4.00,3.00,6.00,4.00,0.00,2.00,2.00,1.00,,,1.00,0.00,0.00,,,,50.00%,0.00,0.00,0.00,50.00%,0.00,0.00,200.00%
0.00,68265.00,0.00,0.00,0.00,5.00,1.00,1.00,226.00,3.00,1.00,5.00,10.00,16.00,"$83,267","$89,095",3.00,0.00,0.00,14.00,14.00,93.00%,10.00%,3.00,0.00,0.00,76.00%,0.00,0.00,63.00%
0.00,68310.00,0.00,0.00,0.00,0.00,16.00,0.00,64.00,10.00,0.00,1.00,9.00,12.00,"$20,351","$25,263",13.00,0.00,0.00,9.00,9.00,81.00%,92.00%,0.00,0.00,0.00,92.00%,0.00,0.00,75.00%
0.00,68343.00,0.00,0.00,0.00,3.00,0.00,1.00,282.00,10.00,0.00,1.00,3.00,9.00,"$12,664","$22,780",15.00,0.00,0.00,2.00,4.00,56.00%,53.00%,3.00,0.00,3.00,53.00%,0.00,0.00,33.00%
0.00,68410.00,0.00,0.00,0.00,9.00,1.00,16.00,146.00,5.00,0.00,12.00,21.00,10.00,"$49,257","$53,349",28.00,0.00,0.00,8.00,8.00,92.00%,40.00%,3.00,0.00,3.00,25.00%,0.00,2.00,210.00%
0.00,68453.00,0.00,0.00,0.00,0.00,7.00,0.00,184.00,7.00,0.00,1.00,1.00,14.00,"$57,844","$66,521",16.00,0.00,0.00,9.00,9.00,87.00%,78.00%,0.00,0.00,0.00,78.00%,0.00,0.00,7.00%
0.00,68480.00,5.00,3.00,1.00,1.00,2.00,2.00,248.00,9.00,0.00,1.00,5.00,9.00,"$23,933","$30,834",13.00,1.00,1.00,6.00,7.00,78.00%,40.00%,2.00,1.00,2.00,60.00%,1.00,2.00,56.00%
0.00,68521.00,2.00,0.00,1.00,4.00,5.00,4.00,258.00,28.00,0.00,0.00,0.00,10.00,"$42,774","$43,507",15.00,12.00,0.00,8.00,8.00,98.00%,32.00%,0.00,0.00,12.00,32.00%,0.00,0.00,0.00%
0.00,68585.00,0.00,0.00,0.00,8.00,0.00,3.00,99.00,3.00,1.00,6.00,7.00,21.00,"$44,319","$69,084",28.00,0.00,0.00,6.00,7.00,64.00%,77.00%,0.00,0.00,0.00,70.00%,0.00,0.00,33.00%
0.00,68600.00,0.00,0.00,0.00,0.00,7.00,0.00,155.00,3.00,1.00,3.00,5.00,7.00,"$32,660","$49,716",23.00,0.00,0.00,3.00,3.00,66.00%,48.00%,0.00,0.00,0.00,24.00%,0.00,0.00,71.00%
0.00,68630.00,2.00,1.00,0.00,9.00,0.00,19.00,117.00,2.00,1.00,1.00,2.00,10.00,"$25,972","$39,916",19.00,1.00,1.00,2.00,4.00,65.00%,46.00%,3.00,1.00,2.00,42.00%,2.00,2.00,20.00%
0.00,68643.00,0.00,0.00,0.00,3.00,3.00,3.00,195.00,3.00,2.00,4.00,8.00,12.00,"$1,946","$35,579",27.00,0.00,0.00,0.00,2.00,5.00%,61.00%,0.00,0.00,0.00,43.00%,0.00,0.00,67.00%
0.00,68666.00,0.00,0.00,0.00,1.00,1.00,0.00,153.00,2.00,1.00,2.00,4.00,8.00,"$29,830","$60,623",10.00,0.00,0.00,2.00,3.00,49.00%,67.00%,0.00,0.00,0.00,67.00%,0.00,0.00,50.00%
0.00,68731.00,0.00,0.00,0.00,1.00,5.00,0.00,212.00,5.00,0.00,2.00,3.00,6.00,"$9,572","$13,751",19.00,0.00,0.00,1.00,2.00,70.00%,84.00%,0.00,0.00,0.00,32.00%,0.00,0.00,50.00%
0.00,68768.00,1.00,1.00,0.00,5.00,0.00,10.00,217.00,4.00,0.00,6.00,15.00,11.00,"$95,187","$1,19,122",21.00,0.00,0.00,5.00,7.00,80.00%,58.00%,3.00,0.00,3.00,46.00%,0.00,2.00,136.00%
0.00,68815.00,0.00,0.00,0.00,2.00,1.00,2.00,233.00,18.00,0.00,0.00,6.00,25.00,"$67,609","$82,982",28.00,0.00,0.00,15.00,18.00,81.00%,89.00%,3.00,0.00,0.00,89.00%,0.00,0.00,24.00%
0.00,68823.00,1.00,0.00,1.00,0.00,7.00,5.00,213.00,5.00,0.00,2.00,4.00,9.00,"$16,673","$24,125",18.00,23.00,2.00,3.00,3.00,69.00%,24.00%,2.00,2.00,24.00,21.00%,2.00,3.00,44.00%
0.00,68828.00,0.00,0.00,0.00,0.00,,0.00,204.00,4.00,0.00,1.00,2.00,8.00,"$19,597","$21,336",14.00,3.00,2.00,4.00,5.00,92.00%,56.00%,0.00,2.00,3.00,44.00%,2.00,2.00,25.00%
0.00,68841.00,0.00,0.00,0.00,1.00,5.00,1.00,127.00,5.00,0.00,2.00,4.00,13.00,"$25,681","$48,847",20.00,0.00,0.00,4.00,7.00,53.00%,85.00%,0.00,0.00,0.00,65.00%,0.00,0.00,31.00%
0.00,68886.00,10.00,5.00,0.00,4.00,3.00,3.00,79.00,3.00,1.00,3.00,4.00,6.00,"$6,153","$9,050",7.00,5.00,3.00,3.00,3.00,68.00%,36.00%,0.00,3.00,8.00,43.00%,8.00,3.00,67.00%
0.00,68991.00,0.00,0.00,0.00,5.00,0.00,3.00,190.00,11.00,0.00,2.00,3.00,6.00,"$18,624","$21,841",14.00,0.00,0.00,5.00,6.00,85.00%,73.00%,0.00,0.00,1.00,40.00%,0.00,0.00,50.00%
0.00,69145.00,0.00,0.00,0.00,0.00,10.00,3.00,86.00,27.00,0.00,0.00,0.00,4.00,"$1,331","$2,500",11.00,0.00,0.00,2.00,2.00,53.00%,23.00%,0.00,1.00,3.00,31.00%,1.00,1.00,0.00%
0.00,69196.00,3.00,1.00,0.00,1.00,1.00,1.00,209.00,3.00,1.00,1.00,2.00,5.00,"$10,212","$13,606",8.00,0.00,0.00,1.00,2.00,75.00%,63.00%,0.00,0.00,1.00,63.00%,2.00,0.00,40.00%
0.00,69211.00,0.00,0.00,0.00,3.00,1.00,2.00,147.00,22.00,0.00,0.00,1.00,2.00,$228,"$8,500",6.00,0.00,0.00,0.00,0.00,3.00%,67.00%,0.00,0.00,0.00,33.00%,0.00,0.00,50.00%
0.00,69232.00,1.00,1.00,0.00,0.00,,0.00,332.00,13.00,0.00,0.00,1.00,4.00,"$2,030","$10,192",8.00,1.00,0.00,0.00,1.00,20.00%,56.00%,0.00,0.00,1.00,44.00%,0.00,0.00,25.00%
0.00,69281.00,3.00,2.00,0.00,3.00,0.00,4.00,168.00,11.00,0.00,1.00,3.00,1.00,$837,$837,14.00,2.00,0.00,1.00,1.00,100.00%,47.00%,3.00,1.00,6.00,6.00%,3.00,3.00,300.00%
0.00,69448.00,5.00,5.00,0.00,9.00,1.00,11.00,81.00,3.00,1.00,7.00,12.00,7.00,"$14,719","$19,516",10.00,1.00,1.00,4.00,5.00,75.00%,71.00%,0.00,1.00,1.00,50.00%,2.00,1.00,171.00%
0.00,69473.00,2.00,2.00,0.00,4.00,1.00,9.00,169.00,7.00,0.00,2.00,3.00,18.00,"$34,475","$51,919",28.00,5.00,3.00,3.00,12.00,66.00%,31.00%,3.00,10.00,18.00,51.00%,12.00,13.00,17.00%
0.00,69560.00,10.00,3.00,0.00,0.00,7.00,2.00,51.00,9.00,0.00,1.00,1.00,1.00,"$9,049","$11,634",2.00,0.00,0.00,1.00,1.00,78.00%,100.00%,0.00,0.00,0.00,50.00%,6.00,0.00,100.00%
0.00,69579.00,0.00,0.00,0.00,4.00,1.00,0.00,163.00,2.00,2.00,2.00,8.00,13.00,"$28,557","$81,794",17.00,0.00,0.00,2.00,3.00,35.00%,68.00%,0.00,0.00,0.00,68.00%,0.00,0.00,62.00%
0.00,69653.00,0.00,0.00,0.00,0.00,10.00,0.00,266.00,6.00,0.00,1.00,3.00,7.00,"$7,630","$22,958",10.00,0.00,0.00,1.00,2.00,33.00%,38.00%,3.00,0.00,0.00,54.00%,0.00,0.00,43.00%
0.00,69673.00,5.00,0.00,1.00,2.00,0.00,2.00,462.00,5.00,0.00,2.00,5.00,5.00,"$10,686","$11,899",7.00,6.00,4.00,3.00,4.00,90.00%,27.00%,2.00,5.00,8.00,33.00%,6.00,6.00,100.00%
0.00,69702.00,10.00,8.00,0.00,2.00,1.00,1.00,136.00,9.00,0.00,2.00,3.00,5.00,"$2,957","$4,683",9.00,1.00,0.00,3.00,3.00,63.00%,55.00%,0.00,0.00,2.00,45.00%,1.00,0.00,60.00%
0.00,69819.00,0.00,0.00,0.00,9.00,1.00,3.00,167.00,3.00,1.00,2.00,2.00,5.00,"$7,407","$24,986",8.00,0.00,0.00,0.00,1.00,30.00%,50.00%,0.00,0.00,0.00,50.00%,0.00,0.00,40.00%
0.00,69912.00,0.00,0.00,0.00,2.00,1.00,1.00,125.00,2.00,1.00,4.00,7.00,15.00,"$16,159","$44,610",23.00,0.00,0.00,3.00,4.00,36.00%,65.00%,0.00,0.00,0.00,58.00%,0.00,0.00,47.00%
0.00,70158.00,0.00,0.00,0.00,5.00,1.00,4.00,287.00,2.00,1.00,3.00,3.00,7.00,"$2,450","$6,154",11.00,1.00,0.00,2.00,2.00,40.00%,46.00%,0.00,0.00,4.00,54.00%,0.00,0.00,43.00%
0.00,70162.00,1.00,1.00,0.00,1.00,4.00,0.00,262.00,25.00,0.00,0.00,0.00,4.00,"$5,078","$6,076",4.00,2.00,1.00,2.00,3.00,84.00%,67.00%,0.00,1.00,2.00,67.00%,1.00,1.00,0.00%
0.00,70166.00,0.00,0.00,0.00,1.00,1.00,1.00,182.00,3.00,1.00,1.00,3.00,12.00,"$14,499","$42,646",25.00,0.00,0.00,1.00,2.00,34.00%,41.00%,0.00,0.00,0.00,41.00%,0.00,0.00,25.00%
0.00,70233.00,1.00,1.00,0.00,6.00,1.00,4.00,91.00,16.00,0.00,0.00,2.00,7.00,"$16,501","$26,199",11.00,0.00,0.00,1.00,4.00,63.00%,42.00%,3.00,0.00,0.00,58.00%,1.00,0.00,29.00%
0.00,70253.00,0.00,0.00,0.00,0.00,8.00,0.00,334.00,21.00,0.00,0.00,1.00,4.00,"$9,581","$20,108",10.00,0.00,0.00,0.00,1.00,48.00%,50.00%,0.00,0.00,0.00,40.00%,0.00,0.00,25.00%
0.00,70305.00,0.00,0.00,0.00,5.00,4.00,3.00,106.00,13.00,0.00,0.00,2.00,11.00,"$28,714","$44,003",21.00,0.00,0.00,4.00,5.00,65.00%,50.00%,0.00,0.00,0.00,50.00%,0.00,0.00,18.00%
0.00,70405.00,0.00,0.00,0.00,1.00,4.00,1.00,171.00,4.00,0.00,3.00,5.00,7.00,"$26,155","$29,429",10.00,1.00,0.00,4.00,4.00,89.00%,75.00%,0.00,0.00,2.00,58.00%,0.00,0.00,71.00%
0.00,70412.00,1.00,1.00,0.00,4.00,3.00,5.00,223.00,14.00,0.00,0.00,5.00,23.00,"$39,773","$69,101",34.00,0.00,0.00,5.00,9.00,58.00%,67.00%,0.00,1.00,2.00,64.00%,2.00,1.00,22.00%
0.00,70435.00,0.00,0.00,0.00,7.00,1.00,6.00,315.00,3.00,2.00,6.00,9.00,17.00,"$44,014","$83,249",37.00,0.00,0.00,5.00,7.00,53.00%,57.00%,0.00,0.00,0.00,39.00%,0.00,0.00,53.00%
0.00,70503.00,1.00,0.00,1.00,2.00,1.00,4.00,160.00,7.00,0.00,1.00,1.00,4.00,"$14,562","$15,048",13.00,11.00,4.00,3.00,3.00,97.00%,17.00%,0.00,4.00,12.00,17.00%,4.00,4.00,25.00%
0.00,70542.00,0.00,0.00,0.00,3.00,3.00,11.00,126.00,8.00,0.00,5.00,7.00,8.00,"$24,585","$30,967",13.00,0.00,0.00,5.00,6.00,79.00%,85.00%,0.00,0.00,0.00,62.00%,0.00,0.00,88.00%
0.00,70564.00,1.00,0.00,0.00,0.00,9.00,1.00,227.00,28.00,0.00,0.00,0.00,6.00,"$17,049","$24,104",10.00,0.00,0.00,2.00,4.00,71.00%,20.00%,3.00,1.00,2.00,60.00%,1.00,1.00,0.00%
0.00,70658.00,0.00,0.00,0.00,1.00,0.00,0.00,410.00,17.00,0.00,0.00,2.00,3.00,"$4,769","$12,818",7.00,0.00,0.00,1.00,1.00,37.00%,57.00%,1.00,0.00,0.00,43.00%,0.00,0.00,67.00%
0.00,70686.00,1.00,1.00,0.00,6.00,1.00,7.00,147.00,3.00,1.00,1.00,6.00,7.00,"$24,065","$26,324",18.00,0.00,0.00,3.00,4.00,91.00%,43.00%,0.00,0.00,2.00,30.00%,0.00,0.00,86.00%
0.00,70726.00,2.00,1.00,0.00,1.00,1.00,2.00,204.00,12.00,0.00,2.00,3.00,2.00,"$21,498","$24,805",3.00,0.00,0.00,1.00,1.00,87.00%,40.00%,0.00,1.00,1.00,40.00%,1.00,1.00,150.00%
0.00,70743.00,0.00,0.00,0.00,5.00,1.00,2.00,252.00,11.00,0.00,1.00,4.00,16.00,"$14,624","$45,879",24.00,1.00,0.00,1.00,1.00,32.00%,76.00%,0.00,0.00,1.00,64.00%,0.00,0.00,25.00%
0.00,70813.00,4.00,3.00,0.00,0.00,17.00,1.00,85.00,7.00,0.00,1.00,2.00,3.00,"$18,454","$20,113",7.00,2.00,0.00,2.00,2.00,92.00%,56.00%,0.00,0.00,2.00,33.00%,4.00,0.00,67.00%
0.00,70818.00,3.00,0.00,1.00,3.00,1.00,4.00,246.00,8.00,0.00,2.00,4.00,6.00,"$15,546","$23,326",10.00,0.00,0.00,1.00,1.00,67.00%,54.00%,0.00,0.00,0.00,46.00%,0.00,0.00,67.00%
0.00,70828.00,1.00,0.00,1.00,0.00,,0.00,208.00,92.00,0.00,0.00,0.00,3.00,"$2,390","$3,010",3.00,6.00,0.00,1.00,1.00,79.00%,33.00%,0.00,0.00,6.00,33.00%,0.00,0.00,0.00%
0.00,70892.00,1.00,0.00,0.00,1.00,0.00,1.00,79.00,9.00,0.00,2.00,2.00,5.00,"$1,288","$1,980",10.00,0.00,0.00,2.00,2.00,65.00%,70.00%,0.00,0.00,0.00,50.00%,0.00,0.00,40.00%
0.00,70968.00,0.00,0.00,0.00,5.00,1.00,4.00,142.00,4.00,0.00,2.00,7.00,9.00,"$27,384","$51,339",32.00,0.00,0.00,1.00,3.00,53.00%,58.00%,0.00,0.00,1.00,27.00%,0.00,0.00,78.00%
0.00,71006.00,0.00,0.00,1.00,16.00,1.00,14.00,144.00,5.00,0.00,1.00,2.00,2.00,"$19,522","$19,990",3.00,3.00,1.00,2.00,2.00,98.00%,50.00%,0.00,1.00,3.00,33.00%,1.00,1.00,100.00%
0.00,71044.00,0.00,0.00,0.00,0.00,,0.00,6.00,6.00,0.00,1.00,1.00,1.00,$974,"$1,168",1.00,0.00,0.00,1.00,1.00,83.00%,100.00%,0.00,0.00,0.00,100.00%,0.00,0.00,100.00%
0.00,71104.00,0.00,0.00,0.00,5.00,2.00,5.00,229.00,15.00,0.00,0.00,2.00,14.00,"$26,784","$43,899",26.00,5.00,4.00,5.00,7.00,61.00%,37.00%,3.00,7.00,10.00,40.00%,7.00,9.00,14.00%
0.00,71118.00,17.00,13.00,1.00,8.00,1.00,1.00,36.00,3.00,1.00,2.00,4.00,5.00,"$19,696","$28,329",5.00,0.00,0.00,1.00,3.00,70.00%,100.00%,0.00,0.00,0.00,100.00%,8.00,0.00,80.00%
0.00,71131.00,0.00,0.00,0.00,1.00,3.00,1.00,77.00,2.00,1.00,3.00,7.00,12.00,"$12,919","$15,830",13.00,0.00,0.00,6.00,6.00,82.00%,93.00%,0.00,0.00,0.00,86.00%,0.00,0.00,58.00%
0.00,71143.00,4.00,4.00,0.00,0.00,9.00,0.00,96.00,10.00,0.00,1.00,1.00,1.00,$377,$457,2.00,4.00,0.00,1.00,1.00,82.00%,17.00%,0.00,0.00,4.00,17.00%,3.00,0.00,100.00%
0.00,71157.00,0.00,0.00,0.00,13.00,1.00,15.00,467.00,3.00,1.00,1.00,8.00,19.00,"$31,790","$68,123",26.00,0.00,0.00,8.00,9.00,47.00%,75.00%,0.00,1.00,1.00,68.00%,1.00,1.00,42.00%
0.00,71295.00,1.00,0.00,1.00,0.00,10.00,0.00,233.00,62.00,0.00,0.00,0.00,3.00,"$1,048","$4,454",3.00,13.00,1.00,1.00,1.00,24.00%,18.00%,0.00,1.00,13.00,18.00%,1.00,1.00,0.00%
0.00,71327.00,0.00,0.00,0.00,1.00,0.00,1.00,164.00,14.00,0.00,0.00,3.00,8.00,"$34,931","$46,233",18.00,0.00,0.00,5.00,5.00,76.00%,72.00%,0.00,0.00,0.00,44.00%,0.00,0.00,38.00%
0.00,71368.00,1.00,1.00,0.00,2.00,1.00,0.00,180.00,75.00,0.00,0.00,0.00,2.00,$0,"$5,000",6.00,3.00,1.00,,,0.00%,22.00%,0.00,1.00,5.00,22.00%,2.00,1.00,0.00%
0.00,71369.00,1.00,0.00,1.00,0.00,16.00,0.00,181.00,60.00,0.00,0.00,0.00,3.00,$853,"$1,170",3.00,3.00,2.00,0.00,1.00,73.00%,50.00%,0.00,2.00,3.00,50.00%,2.00,2.00,0.00%
0.00,71388.00,0.00,0.00,0.00,3.00,2.00,3.00,238.00,11.00,0.00,3.00,6.00,10.00,"$54,413","$1,03,711",20.00,0.00,0.00,2.00,4.00,52.00%,73.00%,0.00,0.00,0.00,45.00%,0.00,0.00,60.00%
0.00,71438.00,0.00,0.00,0.00,2.00,1.00,0.00,287.00,2.00,1.00,1.00,7.00,10.00,"$78,664","$89,323",26.00,0.00,0.00,7.00,7.00,88.00%,73.00%,0.00,0.00,0.00,33.00%,0.00,0.00,70.00%
0.00,71464.00,0.00,0.00,0.00,4.00,1.00,4.00,232.00,5.00,0.00,2.00,2.00,7.00,"$27,602","$34,614",14.00,0.00,0.00,3.00,5.00,80.00%,64.00%,0.00,0.00,0.00,50.00%,0.00,0.00,29.00%
0.00,71514.00,0.00,0.00,0.00,3.00,1.00,11.00,85.00,7.00,0.00,4.00,11.00,6.00,"$10,003","$17,877",21.00,0.00,0.00,1.00,3.00,56.00%,76.00%,0.00,0.00,0.00,29.00%,0.00,0.00,183.00%
0.00,71522.00,2.00,0.00,0.00,1.00,5.00,3.00,92.00,5.00,0.00,2.00,2.00,1.00,$0,$0,7.00,2.00,0.00,0.00,0.00,0.00%,33.00%,0.00,0.00,2.00,11.00%,1.00,0.00,200.00%
0.00,71587.00,1.00,0.00,1.00,3.00,0.00,3.00,177.00,16.00,0.00,0.00,2.00,5.00,"$6,275","$14,662",7.00,0.00,0.00,1.00,2.00,43.00%,57.00%,0.00,0.00,0.00,71.00%,0.00,0.00,40.00%
0.00,71602.00,0.00,0.00,0.00,0.00,,0.00,144.00,15.00,0.00,0.00,1.00,6.00,"$6,856","$16,487",11.00,1.00,0.00,0.00,2.00,42.00%,38.00%,2.00,0.00,2.00,46.00%,0.00,1.00,17.00%
0.00,71653.00,0.00,0.00,0.00,0.00,23.00,0.00,309.00,11.00,0.00,2.00,7.00,13.00,"$19,771","$46,047",21.00,0.00,0.00,1.00,3.00,43.00%,62.00%,3.00,1.00,3.00,62.00%,1.00,1.00,54.00%
0.00,71730.00,3.00,0.00,0.00,4.00,1.00,5.00,141.00,6.00,0.00,3.00,4.00,10.00,"$42,296","$56,958",21.00,3.00,0.00,3.00,6.00,74.00%,48.00%,2.00,0.00,3.00,37.00%,0.00,1.00,40.00%
0.00,71780.00,0.00,0.00,0.00,3.00,1.00,0.00,301.00,2.00,2.00,6.00,10.00,13.00,"$39,937","$50,751",14.00,1.00,0.00,9.00,10.00,79.00%,56.00%,2.00,1.00,5.00,72.00%,1.00,2.00,77.00%
0.00,71837.00,2.00,0.00,1.00,4.00,0.00,4.00,130.00,43.00,0.00,0.00,0.00,4.00,"$13,847","$31,962",7.00,5.00,3.00,1.00,1.00,43.00%,31.00%,0.00,3.00,5.00,31.00%,3.00,3.00,0.00%
0.00,71921.00,3.00,3.00,0.00,4.00,0.00,1.00,131.00,7.00,0.00,1.00,2.00,7.00,"$82,461","$1,13,627",8.00,0.00,0.00,4.00,5.00,73.00%,70.00%,0.00,0.00,0.00,70.00%,3.00,0.00,29.00%
0.00,71984.00,0.00,0.00,0.00,2.00,1.00,1.00,140.00,22.00,0.00,0.00,2.00,5.00,"$2,514","$3,822",6.00,3.00,1.00,3.00,3.00,66.00%,44.00%,3.00,2.00,7.00,56.00%,2.00,4.00,40.00%
0.00,72010.00,0.00,0.00,0.00,3.00,2.00,5.00,189.00,8.00,0.00,1.00,1.00,8.00,"$12,301","$16,752",11.00,0.00,0.00,3.00,7.00,73.00%,43.00%,1.00,1.00,1.00,57.00%,1.00,1.00,13.00%
0.00,72015.00,0.00,0.00,0.00,5.00,0.00,3.00,170.00,10.00,0.00,1.00,3.00,12.00,"$60,398","$78,226",26.00,0.00,0.00,6.00,7.00,77.00%,52.00%,1.00,0.00,0.00,44.00%,0.00,0.00,25.00%
0.00,72229.00,19.00,16.00,0.00,1.00,0.00,4.00,360.00,20.00,0.00,0.00,1.00,3.00,$53,$952,12.00,0.00,0.00,0.00,0.00,6.00%,36.00%,0.00,3.00,4.00,21.00%,14.00,3.00,33.00%
0.00,72248.00,2.00,2.00,0.00,8.00,0.00,9.00,47.00,7.00,0.00,7.00,8.00,11.00,"$8,692","$14,318",12.00,0.00,0.00,3.00,8.00,61.00%,92.00%,0.00,0.00,0.00,92.00%,2.00,0.00,73.00%
0.00,72271.00,1.00,1.00,0.00,6.00,1.00,0.00,35.00,12.00,0.00,1.00,3.00,4.00,"$1,772","$2,048",4.00,0.00,0.00,2.00,2.00,87.00%,75.00%,2.00,0.00,1.00,100.00%,1.00,1.00,75.00%
